Date,ds_year,month,Source,Station,Region,SubRegion,ds_year_type,Season,samples_in_month,chlaAvg,chlaAvg_log10
2013-12-03T08:00:00Z,2014,12,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Winter,1,1.7,0.2304489213782739
2013-12-03T08:00:00Z,2014,12,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.8,0.25527250510330607
2013-12-03T08:00:00Z,2014,12,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.8,0.25527250510330607
2015-01-12T08:00:00Z,2015,1,EMP,C3A,North Delta,Middle Sacramento River,Critical,Winter,1,0.81,-0.09151498112135022
2015-01-16T08:00:00Z,2015,1,EMP,D10,Confluence,Confluence,Critical,Winter,1,0.36,-0.44369749923271273
2015-01-14T08:00:00Z,2015,1,EMP,D12,Confluence,Lower San Joaquin River,Critical,Winter,1,0.61,-0.21467016498923297
2015-01-15T08:00:00Z,2015,1,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,0.56,-0.25181197299379954
2015-01-14T08:00:00Z,2015,1,EMP,D19,South-Central Delta,Franks Tract,Critical,Winter,1,0.6,-0.2218487496163564
2015-01-16T08:00:00Z,2015,1,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,0.37,-0.431798275933005
2015-01-15T08:00:00Z,2015,1,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Winter,1,0.82,-0.08618614761628333
2015-01-14T08:00:00Z,2015,1,EMP,D28A,South-Central Delta,Old River,Critical,Winter,1,0.99,-0.004364805402450088
2015-01-16T08:00:00Z,2015,1,EMP,D4,Confluence,Lower Sacramento River,Critical,Winter,1,0.45,-0.3467874862246563
2015-01-21T08:00:00Z,2015,1,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.38,0.13987908640123647
2015-01-20T08:00:00Z,2015,1,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Winter,1,0.92,-0.036212172654444715
2015-01-16T08:00:00Z,2015,1,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,0.26,-0.585026652029182
2015-01-15T08:00:00Z,2015,1,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Winter,1,0.35,-0.4559319556497244
2015-01-15T08:00:00Z,2015,1,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,1.03,0.012837224705172217
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,2,Confluence,Confluence,Critical,Winter,1,0.8,-0.09691001300805639
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,3,Confluence,Confluence,Critical,Winter,1,0.8,-0.09691001300805639
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1,0
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1,0
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Winter,1,0.6,-0.2218487496163564
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,0.9,-0.045757490560675115
2015-01-22T08:00:00Z,2015,1,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.1,0.04139268515822508
2015-02-17T08:00:00Z,2015,2,EMP,C3A,North Delta,Middle Sacramento River,Critical,Winter,1,2.11,0.3242824552976926
2015-02-13T08:00:00Z,2015,2,EMP,D10,Confluence,Confluence,Critical,Winter,1,1.83,0.26245108973042947
2015-02-11T08:00:00Z,2015,2,EMP,D12,Confluence,Lower San Joaquin River,Critical,Winter,1,1.29,0.11058971029924898
2015-02-12T08:00:00Z,2015,2,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,2.3,0.36172783601759284
2015-02-11T08:00:00Z,2015,2,EMP,D19,South-Central Delta,Franks Tract,Critical,Winter,1,1.35,0.13033376849500614
2015-02-13T08:00:00Z,2015,2,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.87,0.27184160653649897
2015-02-12T08:00:00Z,2015,2,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Winter,1,1.73,0.2380461031287954
2015-02-11T08:00:00Z,2015,2,EMP,D28A,South-Central Delta,Old River,Critical,Winter,1,1.37,0.1367205671564068
2015-02-13T08:00:00Z,2015,2,EMP,D4,Confluence,Lower Sacramento River,Critical,Winter,1,1.9,0.2787536009528289
2015-02-18T08:00:00Z,2015,2,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.59,0.2013971243204515
2015-02-17T08:00:00Z,2015,2,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Winter,1,2,0.3010299956639812
2015-02-13T08:00:00Z,2015,2,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.57,0.19589965240923377
2015-02-12T08:00:00Z,2015,2,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Winter,1,0.78,-0.10790539730951958
2015-02-12T08:00:00Z,2015,2,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,1.79,0.2528530309798932
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,2,Confluence,Confluence,Critical,Winter,1,1.7,0.2304489213782739
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,3,Confluence,Confluence,Critical,Winter,1,1.7,0.2304489213782739
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.6,0.2041199826559248
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.7,0.2304489213782739
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Winter,1,1.7,0.2304489213782739
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.7,0.2304489213782739
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.6,0.2041199826559248
2015-02-18T08:00:00Z,2015,2,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.4,0.146128035678238
2015-03-13T07:00:00Z,2015,3,EMP,C3A,North Delta,Middle Sacramento River,Critical,Spring,1,2.33,0.367355921026019
2015-03-13T07:00:00Z,2015,3,EMP,D10,Confluence,Confluence,Critical,Spring,1,4.41,0.6444385894678385
2015-03-11T07:00:00Z,2015,3,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,6.94,0.8413594704548549
2015-03-12T07:00:00Z,2015,3,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,2.57,0.4099331233312945
2015-03-11T07:00:00Z,2015,3,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,3.06,0.48572142648158
2015-03-13T07:00:00Z,2015,3,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,9.37,0.9717395908877783
2015-03-12T07:00:00Z,2015,3,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,3.4,0.5314789170422551
2015-03-11T07:00:00Z,2015,3,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,3.68,0.5658478186735176
2015-03-13T07:00:00Z,2015,3,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,9.87,0.9943171526696367
2015-03-18T07:00:00Z,2015,3,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,1.34,0.12710479836480765
2015-03-17T07:00:00Z,2015,3,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,2.34,0.3692158574101428
2015-03-13T07:00:00Z,2015,3,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,2.35,0.37106786227173627
2015-03-12T07:00:00Z,2015,3,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Spring,1,1.27,0.10380372095595687
2015-03-12T07:00:00Z,2015,3,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,3.18,0.5024271199844327
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,2,Confluence,Confluence,Critical,Spring,1,5.3,0.724275869600789
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,3,Confluence,Confluence,Critical,Spring,1,4.9,0.6901960800285137
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,4.6,0.6627578316815741
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,4,0.6020599913279624
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Spring,1,12.1,1.08278537031645
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,5.1,0.7075701760979364
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,3.4,0.5314789170422551
2015-03-17T07:00:00Z,2015,3,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Spring,1,2.1,0.3222192947339193
2015-04-14T07:00:00Z,2015,4,EMP,C3A,North Delta,Middle Sacramento River,Critical,Spring,1,3.81,0.5809249756756193
2015-04-13T07:00:00Z,2015,4,EMP,D10,Confluence,Confluence,Critical,Spring,1,1.5,0.17609125905568124
2015-04-09T07:00:00Z,2015,4,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,2.03,0.3074960379132129
2015-04-10T07:00:00Z,2015,4,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,11.13,1.0464951643347082
2015-04-09T07:00:00Z,2015,4,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,12.78,1.1065308538223813
2015-04-13T07:00:00Z,2015,4,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,2.97,0.4727564493172124
2015-04-10T07:00:00Z,2015,4,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,34.5,1.5378190950732742
2015-04-09T07:00:00Z,2015,4,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,6.11,0.7860412102425542
2015-04-13T07:00:00Z,2015,4,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,1.21,0.08278537031645007
2015-04-15T07:00:00Z,2015,4,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,1.79,0.2528530309798932
2015-04-14T07:00:00Z,2015,4,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,2.37,0.37474834601010387
2015-04-13T07:00:00Z,2015,4,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,1.68,0.22530928172586284
2015-04-10T07:00:00Z,2015,4,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Spring,1,10.5,1.021189299069938
2015-04-10T07:00:00Z,2015,4,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,5.14,0.7109631189952758
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,2,Confluence,Confluence,Critical,Spring,1,3.6,0.5563025007672873
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,3,Confluence,Confluence,Critical,Spring,1,2.1,0.3222192947339193
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,2.1,0.3222192947339193
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,2.4,0.38021124171160603
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Spring,1,3.7,0.568201724066995
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,14.7,1.167317334748176
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,4.4,0.6434526764861874
2015-04-21T07:00:00Z,2015,4,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Spring,1,3.1,0.4913616938342727
2015-05-12T07:00:00Z,2015,5,EMP,C3A,North Delta,Middle Sacramento River,Critical,Spring,1,1.35,0.13033376849500614
2015-05-13T07:00:00Z,2015,5,EMP,D10,Confluence,Confluence,Critical,Spring,1,2.04,0.3096301674258988
2015-05-12T07:00:00Z,2015,5,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,1.62,0.20951501454263097
2015-05-12T07:00:00Z,2015,5,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,2.87,0.4578818967339923
2015-05-11T07:00:00Z,2015,5,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,3.52,0.546542663478131
2015-05-13T07:00:00Z,2015,5,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.36,0.13353890837021754
2015-05-12T07:00:00Z,2015,5,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,2.92,0.4653828514484183
2015-05-11T07:00:00Z,2015,5,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,2.29,0.359835482339888
2015-05-13T07:00:00Z,2015,5,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,1.4,0.146128035678238
2015-05-18T07:00:00Z,2015,5,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,1.82,0.2600713879850748
2015-05-14T07:00:00Z,2015,5,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,2.8,0.4471580313422192
2015-05-13T07:00:00Z,2015,5,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,1.9,0.2787536009528289
2015-05-12T07:00:00Z,2015,5,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Spring,1,2.15,0.33243845991560533
2015-05-12T07:00:00Z,2015,5,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,3.4,0.5314789170422551
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,2,Confluence,Confluence,Critical,Spring,1,1.9,0.2787536009528289
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,3,Confluence,Confluence,Critical,Spring,1,1.7,0.2304489213782739
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,2.1,0.3222192947339193
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,2.4,0.38021124171160603
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Spring,1,2,0.3010299956639812
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,3.1,0.4913616938342727
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,2.1,0.3222192947339193
2015-05-19T07:00:00Z,2015,5,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Spring,1,2.3,0.36172783601759284
2015-06-05T07:00:00Z,2015,6,EMP,C3A,North Delta,Middle Sacramento River,Critical,Summer,1,1.05,0.021189299069938092
2015-06-10T07:00:00Z,2015,6,EMP,D10,Confluence,Confluence,Critical,Summer,1,3.67,0.5646660642520893
2015-06-08T07:00:00Z,2015,6,EMP,D12,Confluence,Lower San Joaquin River,Critical,Summer,1,1.39,0.14301480025409505
2015-06-09T07:00:00Z,2015,6,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Summer,1,2.03,0.3074960379132129
2015-06-08T07:00:00Z,2015,6,EMP,D19,South-Central Delta,Franks Tract,Critical,Summer,1,3.84,0.5843312243675308
2015-06-10T07:00:00Z,2015,6,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Summer,1,2.76,0.4409090820652177
2015-06-09T07:00:00Z,2015,6,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Summer,1,2.65,0.42324587393680785
2015-06-08T07:00:00Z,2015,6,EMP,D28A,South-Central Delta,Old River,Critical,Summer,1,1.84,0.2648178230095365
2015-06-10T07:00:00Z,2015,6,EMP,D4,Confluence,Lower Sacramento River,Critical,Summer,1,3.39,0.5301996982030822
2015-06-12T07:00:00Z,2015,6,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Summer,1,2.44,0.3873898263387294
2015-06-11T07:00:00Z,2015,6,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Summer,1,2.92,0.4653828514484183
2015-06-10T07:00:00Z,2015,6,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Summer,1,3.31,0.5198279937757188
2015-06-09T07:00:00Z,2015,6,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Summer,1,1.35,0.13033376849500614
2015-06-09T07:00:00Z,2015,6,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Summer,1,1.78,0.250420002308894
2015-07-06T07:00:00Z,2015,7,EMP,C3A,North Delta,Middle Sacramento River,Critical,Summer,1,1.58,0.19865708695442263
2015-07-10T07:00:00Z,2015,7,EMP,D10,Confluence,Confluence,Critical,Summer,1,3.36,0.526339277389844
2015-07-08T07:00:00Z,2015,7,EMP,D12,Confluence,Lower San Joaquin River,Critical,Summer,1,3.13,0.49554433754644844
2015-07-08T07:00:00Z,2015,7,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Summer,1,4.59,0.6618126855372612
2015-07-08T07:00:00Z,2015,7,EMP,D19,South-Central Delta,Franks Tract,Critical,Summer,1,6.07,0.7831886910752576
2015-07-10T07:00:00Z,2015,7,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Summer,1,2.82,0.45024910831936105
2015-07-09T07:00:00Z,2015,7,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Summer,1,5.09,0.7067177823367587
2015-07-08T07:00:00Z,2015,7,EMP,D28A,South-Central Delta,Old River,Critical,Summer,1,4.58,0.6608654780038692
2015-07-10T07:00:00Z,2015,7,EMP,D4,Confluence,Lower Sacramento River,Critical,Summer,1,2.82,0.45024910831936105
2015-07-14T07:00:00Z,2015,7,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Summer,1,5.02,0.7007037171450193
2015-07-13T07:00:00Z,2015,7,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Summer,1,8.28,0.9180303367848801
2015-07-10T07:00:00Z,2015,7,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Summer,1,3.77,0.5763413502057929
2015-07-09T07:00:00Z,2015,7,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Summer,1,4.93,0.69284691927723
2015-07-09T07:00:00Z,2015,7,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Summer,1,4.66,0.6683859166900001
2015-07-21T07:00:00Z,2015,7,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Summer,1,9.7,0.9867717342662449
2015-07-21T07:00:00Z,2015,7,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Summer,1,5.1,0.7075701760979364
2015-08-03T07:00:00Z,2015,8,EMP,C3A,North Delta,Middle Sacramento River,Critical,Summer,1,1.98,0.2966651902615311
2015-08-25T07:00:00Z,2015,8,EMP,D10,Confluence,Confluence,Critical,Summer,1,2.22,0.3463529744506387
2015-08-19T07:00:00Z,2015,8,EMP,D12,Confluence,Lower San Joaquin River,Critical,Summer,1,1.82,0.2600713879850748
2015-08-19T07:00:00Z,2015,8,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Summer,1,3.08,0.4885507165004443
2015-08-19T07:00:00Z,2015,8,EMP,D19,South-Central Delta,Franks Tract,Critical,Summer,1,2.15,0.33243845991560533
2015-08-25T07:00:00Z,2015,8,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Summer,1,2.54,0.40483371661993806
2015-08-25T07:00:00Z,2015,8,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Summer,1,3.36,0.526339277389844
2015-08-19T07:00:00Z,2015,8,EMP,D28A,South-Central Delta,Old River,Critical,Summer,1,3.32,0.5211380837040362
2015-08-25T07:00:00Z,2015,8,EMP,D4,Confluence,Lower Sacramento River,Critical,Summer,1,2.51,0.3996737214810381
2015-08-11T07:00:00Z,2015,8,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Summer,1,1.77,0.24797326636180664
2015-08-10T07:00:00Z,2015,8,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Summer,1,2.98,0.4742162640762552
2015-08-25T07:00:00Z,2015,8,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Summer,1,1.58,0.19865708695442263
2015-08-25T07:00:00Z,2015,8,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Summer,1,6.38,0.8048206787211624
2015-08-25T07:00:00Z,2015,8,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Summer,1,5.23,0.7185016888672743
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,2,Confluence,Confluence,Critical,Summer,1,2,0.3010299956639812
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,3,Confluence,Confluence,Critical,Summer,1,2.1,0.3222192947339193
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Summer,1,2.2,0.3424226808222063
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Summer,1,2.3,0.36172783601759284
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Summer,1,2.4,0.38021124171160603
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Summer,1,2.1,0.3222192947339193
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Summer,1,2.2,0.3424226808222063
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Summer,1,2.1,0.3222192947339193
2015-08-26T07:00:00Z,2015,8,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Summer,1,2.7,0.43136376415898736
2015-09-23T07:00:00Z,2015,9,EMP,C3A,North Delta,Middle Sacramento River,Critical,Fall,1,0.79,-0.10237290870955855
2015-09-22T07:00:00Z,2015,9,EMP,D10,Confluence,Confluence,Critical,Fall,1,1.56,0.1931245983544616
2015-09-17T07:00:00Z,2015,9,EMP,D12,Confluence,Lower San Joaquin River,Critical,Fall,1,2.7,0.43136376415898736
2015-09-21T07:00:00Z,2015,9,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,3.23,0.5092025223311029
2015-09-17T07:00:00Z,2015,9,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,2.37,0.37474834601010387
2015-09-22T07:00:00Z,2015,9,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,1.72,0.2355284469075489
2015-09-21T07:00:00Z,2015,9,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,2.46,0.39093510710337914
2015-09-17T07:00:00Z,2015,9,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,3.12,0.4941545940184428
2015-09-22T07:00:00Z,2015,9,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,1.4,0.146128035678238
2015-09-24T07:00:00Z,2015,9,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,1.15,0.06069784035361165
2015-09-23T07:00:00Z,2015,9,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,1.34,0.12710479836480765
2015-09-22T07:00:00Z,2015,9,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,1.55,0.1903316981702915
2015-09-21T07:00:00Z,2015,9,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Fall,1,9.61,0.9827233876685453
2015-09-21T07:00:00Z,2015,9,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,5.19,0.7151673578484579
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,2,Confluence,Confluence,Critical,Fall,1,1.7,0.2304489213782739
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,3,Confluence,Confluence,Critical,Fall,1,1.6,0.2041199826559248
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Fall,1,2.2,0.3424226808222063
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,1.3,0.11394335230683679
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,1.6,0.2041199826559248
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Fall,1,1.2,0.07918124604762482
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,2.9,0.4623979978989561
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,2.8,0.4471580313422192
2015-09-24T07:00:00Z,2015,9,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Fall,1,1.7,0.2304489213782739
2015-10-16T07:00:00Z,2015,10,EMP,C3A,North Delta,Middle Sacramento River,Critical,Fall,1,1.27,0.10380372095595687
2015-10-21T07:00:00Z,2015,10,EMP,D10,Confluence,Confluence,Critical,Fall,1,0.93,-0.03151705144606486
2015-10-19T07:00:00Z,2015,10,EMP,D12,Confluence,Lower San Joaquin River,Critical,Fall,1,1.16,0.06445798922691845
2015-10-20T07:00:00Z,2015,10,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,2.32,0.3654879848908996
2015-10-19T07:00:00Z,2015,10,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,2.33,0.367355921026019
2015-10-21T07:00:00Z,2015,10,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,1.4,0.146128035678238
2015-10-20T07:00:00Z,2015,10,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,2.93,0.4668676203541095
2015-10-19T07:00:00Z,2015,10,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,2.34,0.3692158574101428
2015-10-21T07:00:00Z,2015,10,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,0.97,-0.01322826573375516
2015-10-23T07:00:00Z,2015,10,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,1.15,0.06069784035361165
2015-10-22T07:00:00Z,2015,10,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,1.19,0.07554696139253074
2015-10-21T07:00:00Z,2015,10,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,1.03,0.012837224705172217
2015-10-20T07:00:00Z,2015,10,EMP,MD10A,South-Central Delta,Disappointment Slough,Critical,Fall,1,3.55,0.5502283530550941
2015-10-20T07:00:00Z,2015,10,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,3.02,0.48000694295715063
2015-10-15T07:00:00Z,2015,10,USGS-SFBRMP,2,Confluence,Confluence,Critical,Fall,1,2.2,0.3424226808222063
