"","AlgaeBloomReportID","UpdatedOn","CreatedOn","RegionalBoardID","CountyID","Latitude","Longitude","ObservationDate","HasPostedSigns","HasContactWithWater","WaterBodyType","WaterBodyName","WaterBodyManager","RecLandManager","IsIncidentResoloved","IncidentInformation","TypeofSign","OfficialWaterBodyName","BloomLastVerifiedOn","BloomDeterminedBy","ApprovedforPost","UpdatedOn_Date","TypeofSign_new","days_ago_label"
"1097",2838,2021-07-06 09:01:03,2021-07-06 08:27:37,1,53,40.335686,-123.41713,2021-06-28,"No","No","Lake","Ruth Lake, at Dillon Cove","Trinity County Environmental Health",NA,"No","As part of the Freshwater Harmful Algal Bloom (FHAB) pre-holiday assessments, Trinity County Environmental Health collected samples for cyanotoxin analysis. Results are below.

6/28/2021: Anatoxins, cylindrospermopsins, microcystins and saxitoxins were not detected; no posting.","none","Ruth Lake, at Dillon Cove",2021-06-28,"Both",TRUE,2021-07-06,"Last verified >90 days ago","Older than 90 days"
"1098",2839,2021-07-06 09:00:04,2021-07-06 08:29:28,1,53,40.315043,-123.36746,2021-06-28,"No","No","Lake","Ruth Lake, South Lake","Trinity County Environmental Health",NA,"No","As part of the Freshwater Harmful Algal Bloom (FHAB) pre-holiday assessments, Trinity County Environmental Health collected samples for cyanotoxin analysis. Results are below.

6/28/2021: Anatoxins, cylindrospermopsins, microcystins and saxitoxins were not detected; no posting.","none","Ruth Lake, South Lake",2021-06-28,"Both",TRUE,2021-07-06,"Last verified >90 days ago","Older than 90 days"
"1099",2840,2021-07-06 08:51:09,2021-07-06 08:30:54,1,53,40.82462,-122.80529,2021-06-25,"No","No","Lake","Trinity Lake, Buckeye","Trinity County Environmental Health",NA,"No","As part of the Freshwater Harmful Algal Bloom (FHAB) pre-holiday assessments, Trinity County Environmental Health collected samples for cyanotoxin analysis. Results are below.

6/25/2021: Anatoxins, cylindrospermopsins, microcystins and saxitoxins were not detected; no posting.","none","Trinity Lake, Buckeye",2021-06-25,"Both",TRUE,2021-07-06,"Last verified >90 days ago","Older than 90 days"
"1100",2841,2021-07-06 08:53:43,2021-07-06 08:33:13,1,53,40.81391,-122.81609,2021-06-25,"No","No","Lake","Trinity Lake, Bowerman Buck","Trinity County Environmental Health",NA,"No","As part of the Freshwater Harmful Algal Bloom (FHAB) pre-holiday assessments, Trinity County Environmental Health collected samples for cyanotoxin analysis. Results are below.

6/25/2021: Anatoxins, cylindrospermopsins and saxitoxins were not detected. Microcystins were detected (0.24 ug/L) but at concentrations below recommended trigger levels. No posting.","none","Trinity Lake, Bowerman Buck",2021-06-25,"Both",TRUE,2021-07-06,"Last verified >90 days ago","Older than 90 days"
"1101",2842,2021-07-06 09:01:34,2021-07-06 08:34:33,1,53,40.325794,-123.3947,2021-06-28,"No","No","Lake","Ruth Lake, East Beach","Trinity County Environmental Health",NA,"No","As part of the Freshwater Harmful Algal Bloom (FHAB) pre-holiday assessments, Trinity County Environmental Health collected samples for cyanotoxin analysis. Results are below.

6/28/2021: Anatoxins, cylindrospermopsins, microcystins and saxitoxins were not detected; no posting.","none","Ruth Lake, East Beach",2021-06-28,"Both",TRUE,2021-07-06,"Last verified >90 days ago","Older than 90 days"
"1102",2843,2021-07-14 11:37:37,2021-07-06 09:43:09,5,34,38.576125,-121.46282,2021-05-22,"Yes","Yes","pond","McKinley Pond, McKinley Park (601 Alhambra Blvd), Sacramento, CA",NA,NA,"No","7/14/2021: The Central Valley Regional Water Board collected samples on 7/7. Lab results showed anatoxin-a abundance of 0.41 ug/L. Caution advisory recommended. 

7/6/2021: Water Board received a HAB incident report from the public on 5/22 of visual observation of bloom and potential duck illness. This site had a confirmed HAB in July 2020. Water Board staff will be performing further investigation. Caution advisory recommended.","caution","McKinley Pond, McKinley Park",2021-07-07,"observation",TRUE,2021-07-14,"Last verified >90 days ago","Older than 90 days"
"1103",2844,2021-07-15 14:42:16,2021-07-06 13:01:37,1,12,40.914608,-123.61663,2021-06-30,"No","Yes","River","Trinity River",NA,"Trinity County","No","7/15/2021: Water samples were collected in the vicinity of complaint. Lab results detected cyanotoxins and visible algal mats were present. Recommend posting of toxic algae alert or Caution advisory.

7/6/2021: Water Board received a public complaint of a potential dog death due to a harmful algal bloom. Per the dog owner, the veterinarian that received the the body postmortem thought it could be HAB-related. Caution advisory is recommended.","caution","Trinity River",2021-07-07,"Both",TRUE,2021-07-15,"Last verified >90 days ago","Older than 90 days"
"1104",2846,2021-07-07 15:12:32,2021-07-07 15:08:30,1,53,40.72034,-122.80298,2021-06-25,"No","No","River","Lewiston Lake, Dam","Trinity County Environmental Health",NA,"No","As part of the Freshwater Harmful Algal Bloom (FHAB) pre-holiday assessments, Trinity County Environmental Health collected samples for cyanotoxin analysis. Results are below.

6/25/2021: Anatoxins were detected (0.45 ug/L) which exceeds recommended trigger levels; CAUTION advisory.","caution","Lewiston Lake, Dam",2021-06-25,"Both",TRUE,2021-07-07,"Last verified >90 days ago","Older than 90 days"
"1105",2847,2021-09-14 14:15:43,2021-07-08 08:57:42,1,49,38.49516,-122.89664,2021-06-30,"No","No","River","Russian River, upstream of Steelhead Beach","Sonoma County Environmental Health",NA,"No","9/8/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

8/25/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

8/11/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

7/28/2021: Anatoxins were detected in toxic algal mats that are present in the river. Toxic algal mats were detaching from river bottom and accumulating downstream along riverbanks and backwater areas. CAUTION recommended due to potential for incidental ingestion of toxic algae.

6/30/2021: No cyanotoxins were detected; no posting.","caution","Russian River, upstream of Steelhead Beach",2021-09-08,"Both",TRUE,2021-09-14,"Last verified >90 days ago","Older than 90 days"
"1106",2848,2021-09-14 14:16:38,2021-07-08 08:59:37,1,49,38.56326,-122.85302,2021-06-30,"No","No","River","Russian River, upstream of Riverfront Park","Sonoma County Environmental Health",NA,"No","9/8/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

8/25/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

8/11/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

7/28/2021: Anatoxins were detected (8.36 ug/L) in algal mats. Toxic algal mats were detaching from river bottom and accumulating downstream along river banks and backwater areas. CAUTION recommended due to potential for incidental ingestion of toxic algae. 

6/30/2021: No cyanotoxins were detected; no posting.","caution","Russian River, upstream of Riverfront Park",2021-09-08,"Both",TRUE,2021-09-14,"Last verified >90 days ago","Older than 90 days"
"1107",2849,2021-09-14 14:17:36,2021-07-08 09:01:35,1,49,38.65867,-122.82969,2021-06-30,"No","No","River","Russian River, Alexander Valley Campground","Sonoma County Environmental Health",NA,"No","9/8/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

8/25/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

8/11/2021: Sonoma Water identified toxic algal mats at several locations in the Russian River while conducting biweekly observations. CAUTION posting.

7/28/2021: Anatoxins were detected in toxic algal mats that are present in the river. Toxic algal mats were detaching from river bottom and accumulating downstream along riverbanks and backwater areas. CAUTION recommended due to potential for incidental ingestion of toxic algae.

6/30/2021: No cyanotoxins were detected; no posting.","caution","Russian River, Alexander Valley Campground",2021-09-08,"Both",TRUE,2021-09-14,"Last verified >90 days ago","Older than 90 days"
"1108",2850,2021-07-08 15:25:40,2021-07-08 15:17:28,5,39,37.858238,-121.5683,2021-06-30,"No","No","forebay","Old River at Kings Island",NA,NA,"No","7/8/2021: samples were collected on 6/30 for lab analysis. Low amount of cyanotoxins present and moderate levels of chlorophyll a. Caution advisory recommended.","caution","Old River at Kings Island",2021-06-30,"analytical",TRUE,2021-07-08,"Last verified >90 days ago","Older than 90 days"
"1109",2851,2021-07-22 13:52:46,2021-07-08 15:44:55,1,23,39.08584,-123.48453,2021-07-01,"No","No","River","Navarro River, Greenwood Road Bridge",NA,NA,"No","7/19/21: Water Boards revisted this site after receiving a complaint. Abundant non-harmful green algae and duckweed were present. No cyanobacteria were observed. No advisory

7/1/2021: Water Boards visited this site while investigating other reports in the region. A water sample was collected. No anatoxins were detected. No advisory.","none","Navarro River, at Greenwood Road",2021-07-19,"Both",TRUE,2021-07-22,"Last verified >90 days ago","Older than 90 days"
"1110",2852,2021-07-09 11:26:06,2021-07-08 16:01:34,5,57,38.550821,-121.85862,2021-07-07,"No","Yes",NA,"irrigation ditch between Road 95 and 96 west of Davis","Irrigation manager TBD",NA,"No","Report submitted with photos confirming dense cyanobacteria bloom and fish mortalities along this segment of irrigation canal. Canal pathway trails used by local residents and equestrian centers. Water Boards contacting county to inform potential irrigation use.","caution","irrigation ditch between Road 95 and 96 west of Davis",2021-07-07,"Observation",TRUE,2021-07-09,"Last verified >90 days ago","Older than 90 days"
"1111",2853,2021-07-09 15:39:37,2021-07-09 13:19:28,5,39,37.958487,-121.34496,2021-06-29,"No","No",NA,"Smith Canal, west end",NA,NA,"No","Water Boards staff collected samples at site. Low-moderate visible bloom confirmed. Lab testing detected low concentration of microcystins. Caution advisory recommended.","caution","Smith Canal, west end",2021-06-29,"Both",TRUE,2021-07-09,"Last verified >90 days ago","Older than 90 days"
"1112",2854,2021-07-09 15:41:49,2021-07-09 13:33:30,5,39,37.977902,-121.38034,2021-06-29,"Yes","No",NA,"San Joaquin River at Buckley Cove North",NA,NA,"No","7/9/21: Water Boards staff collected samples for testing. Lab testing detected low concentration of microcystins. Moderate density cyanobacteria bloom observed. Caution advisory recommended. 


This site is posted with caution recreational advisory.","caution","San Joaquin River at Buckley Cove North",2021-06-29,"Both",TRUE,2021-07-09,"Last verified >90 days ago","Older than 90 days"
"1113",2855,2021-07-14 11:47:12,2021-07-09 13:53:53,5,39,37.967875,-121.36337,2021-07-07,"No","No",NA,"Calaveras River near mouth",NA,NA,"No","7/14/2021 UPDATE: lab results received. Microcystins were present in 0.21 ug/L abundance. Due to visual observation of bloom, caution advisory recommended. 

Water Boards staff observed moderate density cyanobacteria bloom in the west end of the Calaveras River near the mouth to SJ River. Water samples were collected. Microcystins were present in 0.21 ug/L abundance.","caution","Calaveras River near mouth to SJ River",2021-07-07,"Observation",TRUE,2021-07-14,"Last verified >90 days ago","Older than 90 days"
"1114",2856,2021-07-09 15:35:01,2021-07-09 14:25:30,5,39,38.042907,-121.35162,2021-06-29,"No","No",NA,"White Slough by Laughlin Park",NA,"City of Stockton","No","Water Boards staff responded to report of bloom in the slough along the parkway and behind Laughlin Park. Confirmed algal bloom with low density cyanobacteria along the segment of the slough. Water testing did not detect cyanotoxins and low density of cyanobacteria. Due to visual indicators recommend caution advisory.","caution","White/Bear Slough by Laughlin Park",2021-06-29,"Both",TRUE,2021-07-09,"Last verified >90 days ago","Older than 90 days"
"1115",2857,2021-11-03 09:05:08,2021-07-12 13:00:17,6,9,38.9441,-119.98707,2021-07-12,"No","Yes","Lake","Lake Tahoe - Regan Beach",NA,NA,"Yes","11/3/2021: Sample collected on 10/19 by Regional Water Board staff. Sample non-detect for cyanotoxins. Caution still recommended until two weeks of consecutive non-detects at this site. 

Samples collected on 10/7 by Regional Water Board staff. Anatoxin-a present at 0.27 ug/L. Caution advisory recommended.

Samples collected on 9/30/21 contain a low level of the toxin anatoxin-a. The caution trigger level for this toxin is set at detection, Caution is advised. 

Results received from 7/21 sampling event were non-detect for cyanotoxins in the sample. 

On 07/12/21 Regional Water Board Staff sampled Regan Beach due to wash up of algae on the beach. The sample contained a moderate amount of the cyanobactera species Brasilonema, but no other cyanobacteria were observed. No toxins were detected.","caution","Lake Tahoe - Regan Beach",2021-10-19,"Both",TRUE,2021-11-03,"Last verified >90 days ago","Older than 90 days"
"1116",2858,2021-07-14 13:09:07,2021-07-12 14:05:35,0,46,39.50235,-120.5271,2021-06-30,"No","No",NA,"Pass Creek nr Jackson Meadows Reservoir",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.

7/12/2021: Samples were collected on 6/30. Results showed microcystins at 25 ng/g dry weight. Because toxic algal mats are present, a toxic algae alert advisory is recommended.","caution","Pass Creek nr Jackson Meadows Reservoir",2021-06-30,"analytical",TRUE,2021-07-14,"Last verified >90 days ago","Older than 90 days"
"1117",2859,2021-07-14 13:08:34,2021-07-12 14:18:10,0,46,39.5271,-120.2894,2021-06-30,"No","No","creek","Cold Stream ~0.9mi below Rice Cyn. Cr.",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.

7/12/2021: Samples were collected on 6/30. Microcystins were present at 2.74 ng/g dw. Because toxic mats were present, a toxic algae alert advisory is recommended.","caution","Cold Stream ~0.9mi below Rice Cyn. Cr.",2021-06-30,"analytical",TRUE,2021-07-14,"Last verified >90 days ago","Older than 90 days"
"1118",2860,2021-09-30 10:06:55,2021-07-12 14:24:00,5,31,39.138794,-120.47561,2021-06-28,"No","No","creek","Duncan Creek ~0.3mi below Ltl. Duncan Cr.",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
.
9/30/2021: Sample collected on 9/22. Micocystins detected at 699.47 ng/g dry weight. Because toxic algal mats are present, a toxic algae alert is recommended. 

7/30/2021: Samples were collected on 7/19. Two samples were collected at the same site. In the first sample, microcystins were present 17.35 ng/g dry weight and anatoxin-a at 11.66 ng/g dry weight. For the second sample, microcystins were present at 291.58 ng/g dry weight and anatoxin-a at 12.15 ng/g dry weight. Because toxic algal mats were present, a toxic algae alert advisory is recommended.

7/12/2021: samples were collected on 6/28. Microcystins were detected at 68 ng/g dry weight. Because toxic algal mats were present, a toxic algae alert advisory is recommended.","caution","Duncan Creek ~0.3mi below Ltl. Duncan Cr.",2021-09-22,"analytical",TRUE,2021-09-30,"Last verified >90 days ago","Older than 90 days"
"1119",2861,2021-11-03 09:07:52,2021-07-13 07:52:31,6,9,38.940809,-120.05494,2021-07-02,"No","Yes","Lake","Lake Tahoe, Kiva Beach",NA,NA,"No","11/3/2021: Sample collected on 10/19. Sample non-detect for cyanotoxins. No advisory recommended.","none","Lake Tahoe - Kiva Beach",2021-10-19,"Visual Test",TRUE,2021-11-03,"Last verified >90 days ago","Older than 90 days"
"1120",2862,2021-08-27 00:00:00,2021-07-13 15:44:57,6,36,34.511667,-117.26888,2021-04-01,"No","No","Lake","Pelican Lake","San Bernardino County Parks",NA,"No","Samples were taken on 8/23/21. Anatoxin-a was detected so caution is advised. 

The sample contained a low amount of the cyanobacteria species Microcystis and a very low amount of the species Oscillatoria. The toxin microcystin was found at a level of 0.16 ug/L which is below the cautionary trigger level of 0.8 ug/L.","caution","Pelican Lake",2021-08-23,"Both",TRUE,2021-08-27,"Last verified >90 days ago","Older than 90 days"
"1121",2863,2021-07-13 00:00:00,2021-07-13 15:48:03,6,36,34.513889,-117.27583,2021-07-06,"No","No","Lake","Horseshoe Lake","San Bernardino County Parks",NA,"No","The sample contained a low amount of the cyanobacteria species Microcystis and a very low amount of the species Oscillatoria. The toxin microcystin was found at a level of 0.28 ug/L which is below the cautionary trigger level of 0.8 ug/L.","none","Horseshoe Lake",2021-07-06,"Both",TRUE,2021-07-13,"Last verified >90 days ago","Older than 90 days"
"1122",2865,2021-07-22 13:45:52,2021-07-14 08:26:40,1,23,39.197182,-123.74728,2021-07-01,"No","No","River","Navarro River, below Highway-1 Bridge",NA,NA,"No","7/19/2021: Water Boards revisited the Navarro River and observed abundant non-harmful green algae and aquatic grasses. Some cyanobacteria was present and sampled. Low levels of anatoxins (0.21 ug/L) were detected. No advisory. 

7/1/2021: Low levels of anatoxins (0.16 ug/L) were detected in benthic cyanobacteria mat; educational Check for Algae signs are recommended. No advisory.

6/30/2021: Water Boards received a complaint of potential toxic algal mats and a fish kill in the Navarro River Estuary. Water Boards staff visited the estuary and observed abundant non-harmful algae and aquatic vegetation that has depeleted water oxygen levels, leading to several dead fish. A small amount of benthic cyanobacteria was observed and collected for cyanotoxin analysis.","see incident details","Navarro River, below Highway-1 Bridge",2021-07-19,"Both",TRUE,2021-07-22,"Last verified >90 days ago","Older than 90 days"
"1123",2866,2021-07-14 11:14:48,2021-07-14 09:59:18,5,17,39.008584,-122.76369,2021-07-11,"No","No","lake","Clear Lake, Horseshoe Bend Buckingham",NA,NA,"No","7/14/2021: Water Board staff received a public HAB incident report with visual observations of a bloom and additional concerns of corresponding odor that is affecting respiratory function. Water Board staff is performing follow-up investigation. Caution advisory is recommended.","caution","Clear Lake, Horseshoe Bend Buckingham",2021-07-11,"observation",TRUE,2021-07-14,"Last verified >90 days ago","Older than 90 days"
"1124",2868,2021-08-02 11:26:32,2021-07-15 14:39:12,1,53,40.564854,-123.16728,2021-07-08,"No","No",NA,"Ewing Reservoir",NA,"Trinity County","No","7/26/2021: Microcystins (2.44 ug/L) were detected above recommended trigger levels; lakewise CAUTION advisory. 

7/8/2021: Trinity County staff collected samples at reservoir and noted spilled paint appearance that is associated with a HAB. Lab results detected cyanotoxins. Recommend lakewide caution advisory.","caution","Ewing Reservoir",2021-07-26,"Both",TRUE,2021-08-02,"Last verified >90 days ago","Older than 90 days"
"1125",2869,2021-07-15 15:00:07,2021-07-15 14:47:07,1,53,40.888757,-123.60196,2021-07-07,"No","No",NA,"SF Trinity River at Hwy 299 crossing",NA,"Trinity County","No","Trinity County conducted montioring of the river for potential bloom due to nearby dog illness report. Staff observed algal mats and collected samples. Lab testing detected low concentration of cyanotoxins. Recommend posting Toxic algae alert or Caution advisory.","caution","SF Trinity River at Hwy 299 crossing",2021-07-07,"Both",TRUE,2021-07-15,"Last verified >90 days ago","Older than 90 days"
"1126",2870,2021-07-15 15:00:01,2021-07-15 14:49:08,1,53,40.889993,-123.60083,2021-07-07,"No","No",NA,"Trinity River east of south fork",NA,"Trinity County","No","Trinity County conducted montioring of the river for potential bloom due to nearby dog illness report. Staff observed algal mats and collected samples. Lab testing detected low concentration of cyanotoxins. Recommend posting Toxic algae alert or Caution advisory.","caution","Trinity River east of south fork",2021-07-07,"Both",TRUE,2021-07-15,"Last verified >90 days ago","Older than 90 days"
"1127",2871,2021-07-15 14:59:48,2021-07-15 14:51:11,1,53,40.8889959,-123.60326,2021-07-07,"No","No",NA,"SF Trinity River at Marin Rd",NA,"Trinity County","No","Trinity County conducted montioring of the river for potential bloom due to nearby dog illness report. Staff observed algal mats and collected samples. Lab testing detected low concentration of cyanotoxins. Recommend posting Toxic algae alert or Caution advisory.","caution","SF Trinity River at Marin Rd",2021-07-07,"Both",TRUE,2021-07-15,"Last verified >90 days ago","Older than 90 days"
"1128",2872,2021-07-15 14:59:37,2021-07-15 14:52:31,1,53,40.888947,-123.60131,2021-07-07,"No","No",NA,"SF Trinity River at hwy 299 east bank",NA,"Trinity County","No","Trinity County conducted montioring of the river for potential bloom due to nearby dog illness report. Staff observed algal mats and collected samples. Lab testing detected low concentration of cyanotoxins. Recommend posting Toxic algae alert or Caution advisory.","caution","SF Trinity River at hwy 299 east bank",2021-07-07,"Both",TRUE,2021-07-15,"Last verified >90 days ago","Older than 90 days"
"1129",2873,2021-07-22 13:34:00,2021-07-15 14:53:34,1,53,40.887488,-123.60098,2021-07-07,"No","No",NA,"SF Trinity River south of hwy 299 west bank",NA,"Trinity County","No","Trinity County conducted monitoring of the river for potential bloom due to nearby dog illness report. Staff observed algal mats and collected samples. Lab testing detected low concentration of cyanotoxins. Recommend posting Toxic algae alert or Caution advisory.","caution","SF Trinity River south of hwy 299 west bank",2021-07-07,"Both",TRUE,2021-07-22,"Last verified >90 days ago","Older than 90 days"
"1130",2875,2021-07-26 15:08:52,2021-07-15 16:56:57,1,23,39.05749,-123.45113,2021-07-11,"No","No","River","Navarro River, River's Bend Retreat Center",NA,NA,"No","7/19/2021: Water Boards visited River's Bend after receiving a complaint of suspicious algae. No cyanobacteria was observed. A water sample did not detect any cyanotoxins. No advisory is recommended.","none","Navarro River, River's Bend Retreat Center",2021-07-19,"Both",TRUE,2021-07-26,"Last verified >90 days ago","Older than 90 days"
"1131",2877,2021-10-21 15:43:02,2021-07-16 08:25:53,6,2,38.67789,-119.90035,2021-07-06,"No","No","creek","Charity Valley Creek, next to trail",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
.
10/21/2021: sample collected on 10/14. Microcystin was detected at 5.06 ng/g dry weight. Because algal mats are present, a toxic algae alert is recommended. 

7/16/2021: Samples were collected on 7/6 for lab analysis. Results included anatoxin-a at 3.22 ng/g dry weight and microcystins at 23.65 ng/g dry weight. Because algal mats are present, a toxic algae alert is recommended.","caution","Charity Valley Creek next to trail",2021-10-21,"analytical",TRUE,2021-10-21,"Last verified >90 days ago","Older than 90 days"
"1132",2878,2021-07-16 08:36:55,2021-07-16 08:33:42,6,9,38.7784,-119.9972,2021-07-07,"No","No","creek","Big Meadow Creek ~0.8mi above Hwy 89",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.

7/16/2021: Samples were collected on 7/07 for lab analysis. Lab results had anatoxin-a at 5.97 ng/g dry weight and microcystins at 7.33 ng/g dw. Because toxic algal mats were present, a toxic algae alert is recommended.","caution","Big Meadow Creek ~0.8mi above Hwy 89",2021-07-07,"analytical",TRUE,2021-07-16,"Last verified >90 days ago","Older than 90 days"
"1133",2881,2021-07-16 11:38:26,2021-07-16 11:35:52,5,50,37.623431,-120.89812,2021-07-12,"No","No","river","Tuolumne River nr Santa Fe Drive",NA,NA,"No","7/16/2021: A HAB report was submitted to Bloomwatch on 7/12. Observation stated the bloom was smaller than a car. Because of visual observation a caution advisory is recommended.","caution","Tuolumne River at Santa Fe Drive",2021-07-12,"observation",TRUE,2021-07-16,"Last verified >90 days ago","Older than 90 days"
"1134",2883,2021-07-20 16:16:31,2021-07-19 16:50:34,5,39,37.995586,-121.5126,2021-07-02,"No","No",NA,"Middle River at Mildred Island",NA,NA,"No","7/19/2021: Bloom was sampled on 7/2/2021 by Central Valley Regional Water Quality Board staff. Results showed Microcystin concentrations were 0.60 ug/L, below the human and animal health trigger threshold, but visual indicators present. Caution advisory recommended.","caution","Middle River at Mildred Island",2021-07-02,"Both",TRUE,2021-07-20,"Last verified >90 days ago","Older than 90 days"
"1135",2884,2021-08-02 11:29:13,2021-07-19 18:32:02,1,12,40.3395952,-123.93643,2021-07-17,"No","Yes","River","South Fork Eel River, Federation of Women's Club Grove","Humboldt County Environmental Health",NA,"No","7/21/2021: Anatoxins were detected in low concentrations. Illness investigation is ongoing. CAUTION advisory is recommended. 

7/19/2021: Water Boards received a report of a human illness that is suspected to be from cyanobacteria and cyanotoxin exposure. The illness occurred after visiting a swimming hole formed by a downed redwood tree on the South Fork Eel River. Humboldt County Environmental Health and Water Boards are coordinating to sample the area. Due to the suspected illness, a CAUTION advisory is recommended.","caution","South Fork Eel River, Avenue of the Giants",2021-07-21,NA,TRUE,2021-08-02,"Last verified >90 days ago","Older than 90 days"
"1136",2885,2021-07-27 15:01:08,2021-07-20 14:39:43,5,39,38.058193,-121.45872,2021-07-20,"No","Yes",NA,"King's Island Marina (Atherton Rd.)",NA,NA,"No","7/27/2021: Visual observation of low-moderate density bloom continues. Observation made during high tide and no scum along shore/docks. 

7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye.  A caution advisory is recommended due to the visual observation.","caution","King's Island Marina (Atherton Rd.)",2021-07-27,"Observation",TRUE,2021-07-27,"Last verified >90 days ago","Older than 90 days"
"1137",2886,2021-07-27 17:01:45,2021-07-20 14:43:45,5,48,38.186334,-121.66259,2021-07-20,"No","No",NA,"Right side of the Rio Vista Ferry",NA,NA,"No","7/27/2021:  A HAB report was submitted by Fish and Wildlife Service staff on 7/27. Individual colonies of bright green microcystis observed ranging from an estimated  1mm to 4mm in diameter, shaped like paint chips. Prevalent in the water and along the beach. Water was receding. Reflective sheen observed at the surface.

7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye and that water was turbid. A caution advisory is recommended due to the visual observation.","caution","Right side of the Rio Vista Ferry",2021-07-27,"Observation",TRUE,2021-07-27,"Last verified >90 days ago","Older than 90 days"
"1138",2887,2021-07-27 16:56:31,2021-07-20 14:48:14,5,39,38.140573,-121.69477,2021-07-20,"No","Yes",NA,"Sandy Beach State Park (Beach)",NA,NA,"No","7/27/2021:  A HAB report was submitted by Fish and Wildlife Service staff on 7/27.  Individual colonies of bright green microcystis observed ranging from an estimated  1mm to 4mm in diameter, shaped like paint chips or small strands. Prevalent in waters along the beach, as well as on the beach in the tidal zone.
Microcystis visible in the water column and along the beach in the tidal zone. Ebb/Receding tide in effect.

7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye.  A caution advisory is recommended due to the visual observation.","caution","Sandy Beach State Park (Beach)",2021-07-27,"Observation",TRUE,2021-07-27,"Last verified >90 days ago","Older than 90 days"
"1139",2888,2021-07-27 16:59:33,2021-07-20 14:54:10,5,34,38.118587,-121.68412,2021-07-20,"No","Yes",NA,"Sevenmile Slough in Brannan Island State Recreational Area",NA,NA,"No","7/27/2021:  A HAB report was submitted by Fish and Wildlife Service staff on 7/27. Large  bright green colonies of microcystis formed at the surface near the shore. Individual colonies of microcystis observed in the water column. No microcystis observed on the shore. Reflective sheen observed at the surface.

7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye.  A caution advisory is recommended due to the visual observation.","caution","Sevenmile Slough in Brannan Island State Recreational Area",2021-07-27,"Observation",TRUE,2021-07-27,"Last verified >90 days ago","Older than 90 days"
