Region,StationCode,SpeciesID,Density,Month,Year,Season,Survey,Biomass,Grazing
Suisun Bay,1180,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Bay,1180,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
Suisun Bay,1180,Potamocorbula amurensis,57,5,2017,Spring,GRTS,0.39,0.15
Suisun Bay,1180,Potamocorbula amurensis,1254,10,2017,Fall,GRTS,2.25,0.82
SouthCentral,1183,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1183,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1183,Corbicula fluminea,19,5,2017,Spring,GRTS,2.39,0.17
SouthCentral,1183,Corbicula fluminea,494,10,2017,Fall,GRTS,22.17,1.47
Confluence,1184,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Confluence,1184,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
Confluence,1184,Potamocorbula amurensis,57,5,2017,Spring,GRTS,0.53,0.11
Confluence,1184,Potamocorbula amurensis,171,10,2017,Fall,GRTS,0.7,0.27
Confluence,1185,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
Confluence,1185,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
Confluence,1185,Corbicula fluminea,969,5,2017,Spring,GRTS,0.18,0.01
Confluence,1185,Corbicula fluminea,133,10,2017,Fall,GRTS,0.11,NA
Suisun Marsh,1186,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Marsh,1186,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
Suisun Marsh,1186,Potamocorbula amurensis,19,5,2017,Spring,GRTS,0.04,0.02
Suisun Marsh,1186,Potamocorbula amurensis,171,10,2017,Fall,GRTS,0.02,NA
SouthCentral,1187,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1187,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1187,Corbicula fluminea,247,5,2017,Spring,GRTS,15.63,1.03
SouthCentral,1187,Corbicula fluminea,2945,10,2017,Fall,GRTS,28.43,1.93
Confluence,1189,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
Confluence,1189,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
Confluence,1189,Corbicula fluminea,4636,5,2017,Spring,GRTS,27.29,1.72
Confluence,1189,Corbicula fluminea,11609,10,2017,Fall,GRTS,45.59,2.25
Suisun Marsh,1190,Potamocorbula amurensis,95,5,2017,Spring,GRTS,2.92,1.12
Suisun Marsh,1190,Potamocorbula amurensis,380,10,2017,Fall,GRTS,0.33,0.13
Suisun Marsh,1190,Corbicula fluminea,19,5,2017,Spring,GRTS,0.03,NA
Suisun Marsh,1190,Corbicula fluminea,57,10,2017,Fall,GRTS,9.75,0.74
SouthCentral,1191,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1191,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1191,Corbicula fluminea,2603,5,2017,Spring,GRTS,4.82,0.25
SouthCentral,1191,Corbicula fluminea,8835,10,2017,Fall,GRTS,3.81,0.22
Suisun Bay,1196,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Bay,1196,Corbicula fluminea,19,10,2017,Fall,GRTS,0.43,0.04
Suisun Bay,1196,Potamocorbula amurensis,19,5,2017,Spring,GRTS,0.49,0.19
Suisun Bay,1196,Potamocorbula amurensis,2432,10,2017,Fall,GRTS,3.78,1.32
SouthCentral,1197,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1197,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1197,Corbicula fluminea,380,5,2017,Spring,GRTS,4.97,0.35
SouthCentral,1197,Corbicula fluminea,494,10,2017,Fall,GRTS,4.42,0.36
North,1198,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
North,1198,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
North,1198,Corbicula fluminea,456,5,2017,Spring,GRTS,2.12,0.14
North,1198,Corbicula fluminea,10963,10,2017,Fall,GRTS,8.34,0.45
SouthCentral,1199,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1199,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1199,Corbicula fluminea,1558,5,2017,Spring,GRTS,58.61,3.88
SouthCentral,1199,Corbicula fluminea,2166,10,2017,Fall,GRTS,21.35,1.34
Confluence,1201,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
Confluence,1201,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
Confluence,1201,Corbicula fluminea,4313,5,2017,Spring,GRTS,38.94,2.55
Confluence,1201,Corbicula fluminea,6270,10,2017,Fall,GRTS,20.79,1.56
Suisun Bay,1202,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Bay,1202,Corbicula fluminea,19,10,2017,Fall,GRTS,0.03,NA
Suisun Bay,1202,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
Suisun Bay,1202,Potamocorbula amurensis,703,10,2017,Fall,GRTS,1.32,0.49
SouthCentral,1203,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1203,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1203,Corbicula fluminea,6061,5,2017,Spring,GRTS,85.66,4.75
SouthCentral,1203,Corbicula fluminea,3230,10,2017,Fall,GRTS,66.93,3.39
North,1204,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
North,1204,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
North,1204,Corbicula fluminea,95,5,2017,Spring,GRTS,0.38,0.03
North,1204,Corbicula fluminea,5833,10,2017,Fall,GRTS,155.14,5.77
SouthCentral,1205,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1205,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1205,Corbicula fluminea,285,5,2017,Spring,GRTS,2.5,0.18
SouthCentral,1205,Corbicula fluminea,399,10,2017,Fall,GRTS,7.3,0.56
SouthCentral,1207,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1207,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1207,Corbicula fluminea,361,5,2017,Spring,GRTS,0.55,0.04
SouthCentral,1207,Corbicula fluminea,361,10,2017,Fall,GRTS,0.62,0.05
Suisun Marsh,1210,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Marsh,1210,Corbicula fluminea,323,10,2017,Fall,GRTS,7.35,0.54
Suisun Marsh,1210,Potamocorbula amurensis,57,5,2017,Spring,GRTS,0.58,0.23
Suisun Marsh,1210,Potamocorbula amurensis,76,10,2017,Fall,GRTS,1.39,0.53
SouthCentral,1213,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1213,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1213,Corbicula fluminea,5168,5,2017,Spring,GRTS,51.47,3.01
SouthCentral,1213,Corbicula fluminea,11704,10,2017,Fall,GRTS,106.75,4.4
Suisun Bay,1214,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Bay,1214,Corbicula fluminea,38,10,2017,Fall,GRTS,0.34,0.03
Suisun Bay,1214,Potamocorbula amurensis,19,5,2017,Spring,GRTS,0.08,0.03
Suisun Bay,1214,Potamocorbula amurensis,11153,10,2017,Fall,GRTS,5.89,1.86
SouthCentral,1215,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1215,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1215,Corbicula fluminea,266,5,2017,Spring,GRTS,0,NA
SouthCentral,1215,Corbicula fluminea,418,10,2017,Fall,GRTS,0.04,NA
SouthCentral,1217,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1217,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1217,Corbicula fluminea,209,5,2017,Spring,GRTS,15.61,1.11
SouthCentral,1217,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
Suisun Bay,1218,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Bay,1218,Corbicula fluminea,38,10,2017,Fall,GRTS,0.01,NA
Suisun Bay,1218,Potamocorbula amurensis,19,5,2017,Spring,GRTS,0.19,0.07
Suisun Bay,1218,Potamocorbula amurensis,3382,10,2017,Fall,GRTS,3.35,1.15
SouthCentral,1221,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1221,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1221,Corbicula fluminea,1121,5,2017,Spring,GRTS,31.9,1.9
SouthCentral,1221,Corbicula fluminea,532,10,2017,Fall,GRTS,0.51,0.04
Suisun Marsh,1224,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Marsh,1224,Corbicula fluminea,19,10,2017,Fall,GRTS,0,NA
Suisun Marsh,1224,Potamocorbula amurensis,152,5,2017,Spring,GRTS,0.76,0.29
Suisun Marsh,1224,Potamocorbula amurensis,3249,10,2017,Fall,GRTS,2.59,0.92
SouthCentral,1227,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1227,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1227,Corbicula fluminea,76,5,2017,Spring,GRTS,11.6,0.9
SouthCentral,1227,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
SouthCentral,1229,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1229,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1229,Corbicula fluminea,342,5,2017,Spring,GRTS,5.17,0.38
SouthCentral,1229,Corbicula fluminea,19,10,2017,Fall,GRTS,0.01,NA
Suisun Marsh,1230,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Marsh,1230,Corbicula fluminea,95,10,2017,Fall,GRTS,0.04,NA
Suisun Marsh,1230,Potamocorbula amurensis,19,5,2017,Spring,GRTS,0.27,0.11
Suisun Marsh,1230,Potamocorbula amurensis,152,10,2017,Fall,GRTS,0.39,0.15
SouthCentral,1231,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1231,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1231,Corbicula fluminea,494,5,2017,Spring,GRTS,5.01,0.5
SouthCentral,1231,Corbicula fluminea,665,10,2017,Fall,GRTS,19.77,1.48
SouthCentral,1233,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1233,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1233,Corbicula fluminea,2356,5,2017,Spring,GRTS,59.92,3.9
SouthCentral,1233,Corbicula fluminea,38,10,2017,Fall,GRTS,0.72,0.05
SouthCentral,1235,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1235,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1235,Corbicula fluminea,399,5,2017,Spring,GRTS,0.59,0.05
SouthCentral,1235,Corbicula fluminea,1748,10,2017,Fall,GRTS,0.08,NA
SouthCentral,1237,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1237,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1237,Corbicula fluminea,190,5,2017,Spring,GRTS,1.35,0.12
SouthCentral,1237,Corbicula fluminea,76,10,2017,Fall,GRTS,0,NA
Confluence,1238,Potamocorbula amurensis,19,5,2017,Spring,GRTS,0.13,0.05
Confluence,1238,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
Confluence,1238,Corbicula fluminea,19,5,2017,Spring,GRTS,1.06,0.09
Confluence,1238,Corbicula fluminea,95,10,2017,Fall,GRTS,0.03,NA
SouthCentral,1239,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
SouthCentral,1239,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
SouthCentral,1239,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1239,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1240,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1240,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1240,Corbicula fluminea,209,5,2017,Spring,GRTS,0.12,NA
SouthCentral,1240,Corbicula fluminea,171,10,2017,Fall,GRTS,4.12,0.25
SouthCentral,1243,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1243,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1243,Corbicula fluminea,3097,5,2017,Spring,GRTS,69.47,3.72
SouthCentral,1243,Corbicula fluminea,893,10,2017,Fall,GRTS,19.97,1.34
Confluence,1244,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
Confluence,1244,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
Confluence,1244,Corbicula fluminea,266,5,2017,Spring,GRTS,15.31,0.95
Confluence,1244,Corbicula fluminea,380,10,2017,Fall,GRTS,1.75,0.13
Suisun Marsh,1246,Corbicula fluminea,0,5,2017,Spring,GRTS,0,0
Suisun Marsh,1246,Corbicula fluminea,19,10,2017,Fall,GRTS,0.06,NA
Suisun Marsh,1246,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
Suisun Marsh,1246,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1247,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1247,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1247,Corbicula fluminea,2660,5,2017,Spring,GRTS,12.08,0.83
SouthCentral,1247,Corbicula fluminea,5434,10,2017,Fall,GRTS,14.81,0.9
SouthCentral,1249,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1249,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1249,Corbicula fluminea,2926,5,2017,Spring,GRTS,79.21,5.03
SouthCentral,1249,Corbicula fluminea,12255,10,2017,Fall,GRTS,164.98,10.02
SouthCentral,1255,Potamocorbula amurensis,0,5,2017,Spring,GRTS,0,0
SouthCentral,1255,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1255,Corbicula fluminea,171,5,2017,Spring,GRTS,0.01,NA
SouthCentral,1255,Corbicula fluminea,0,10,2017,Fall,GRTS,0,0
Suisun Marsh,1260,Corbicula fluminea,95,5,2017,Spring,GRTS,1.07,0.09
Suisun Marsh,1260,Corbicula fluminea,19,10,2017,Fall,GRTS,0.97,0
Suisun Marsh,1260,Potamocorbula amurensis,57,5,2017,Spring,GRTS,0.36,0.14
Suisun Marsh,1260,Potamocorbula amurensis,0,10,2017,Fall,GRTS,0,0
SouthCentral,1,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,1,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,1,Corbicula fluminea,2774,5,2018,Spring,GRTS,3.3,0.22
SouthCentral,1,Corbicula fluminea,950,10,2018,Fall,GRTS,1.27,0.13
SouthCentral,2,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,2,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,2,Corbicula fluminea,5187,5,2018,Spring,GRTS,231.32,6.97
SouthCentral,2,Corbicula fluminea,5833,10,2018,Fall,GRTS,137.51,6.53
Confluence,3,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
Confluence,3,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,3,Corbicula fluminea,3648,5,2018,Spring,GRTS,66.98,5.13
Confluence,3,Corbicula fluminea,114,10,2018,Fall,GRTS,4.52,0.4
Suisun Bay,4,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
Suisun Bay,4,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Suisun Bay,4,Potamocorbula amurensis,4085,5,2018,Spring,GRTS,8.31,2.73
Suisun Bay,4,Potamocorbula amurensis,3857,10,2018,Fall,GRTS,10.73,3.44
SouthCentral,5,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,5,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,5,Corbicula fluminea,57,5,2018,Spring,GRTS,0.01,NA
SouthCentral,5,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
SouthCentral,6,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,6,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,6,Corbicula fluminea,1273,5,2018,Spring,GRTS,25.12,1.94
SouthCentral,6,Corbicula fluminea,399,10,2018,Fall,GRTS,5.38,0.6
SouthCentral,7,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
SouthCentral,7,Corbicula fluminea,798,10,2018,Fall,GRTS,9.87,0.87
SouthCentral,7,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,7,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,8,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
Confluence,8,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Confluence,8,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
Confluence,8,Potamocorbula amurensis,19,10,2018,Fall,GRTS,0,NA
SouthCentral,9,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,9,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,9,Corbicula fluminea,437,5,2018,Spring,GRTS,2.35,0.19
SouthCentral,9,Corbicula fluminea,114,10,2018,Fall,GRTS,0.03,NA
SouthCentral,10,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,10,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,10,Corbicula fluminea,247,5,2018,Spring,GRTS,0.11,NA
SouthCentral,10,Corbicula fluminea,1216,10,2018,Fall,GRTS,5.65,0.48
Suisun Marsh,11,Corbicula fluminea,228,5,2018,Spring,GRTS,27.23,1.8
Suisun Marsh,11,Corbicula fluminea,570,10,2018,Fall,GRTS,34.48,2.69
Suisun Marsh,11,Potamocorbula amurensis,5776,5,2018,Spring,GRTS,12.68,4.07
Suisun Marsh,11,Potamocorbula amurensis,7486,10,2018,Fall,GRTS,42.22,12.21
Confluence,12,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
Confluence,12,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,12,Corbicula fluminea,874,5,2018,Spring,GRTS,19.98,1.35
Confluence,12,Corbicula fluminea,2394,10,2018,Fall,GRTS,5.1,0.44
Confluence,13,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
Confluence,13,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,13,Corbicula fluminea,4199,5,2018,Spring,GRTS,17.91,1.08
Confluence,13,Corbicula fluminea,4617,10,2018,Fall,GRTS,10.69,0.88
Suisun Marsh,15,Corbicula fluminea,95,5,2018,Spring,GRTS,0.46,0.03
Suisun Marsh,15,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Suisun Marsh,15,Potamocorbula amurensis,4446,5,2018,Spring,GRTS,9.45,3.13
Suisun Marsh,15,Potamocorbula amurensis,9481,10,2018,Fall,GRTS,15.91,4.88
Suisun Bay,16,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
Suisun Bay,16,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Suisun Bay,16,Potamocorbula amurensis,399,5,2018,Spring,GRTS,1.56,0.58
Suisun Bay,16,Potamocorbula amurensis,95,10,2018,Fall,GRTS,0.54,0.21
SouthCentral,17,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,17,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,17,Corbicula fluminea,2394,5,2018,Spring,GRTS,37.32,2.52
SouthCentral,17,Corbicula fluminea,5491,10,2018,Fall,GRTS,66.32,4.57
SouthCentral,18,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,18,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,18,Corbicula fluminea,6764,5,2018,Spring,GRTS,96.59,3.77
SouthCentral,18,Corbicula fluminea,3382,10,2018,Fall,GRTS,61.36,4.01
SouthCentral,19,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
SouthCentral,19,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
SouthCentral,19,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,19,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Suisun Bay,20,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
Suisun Bay,20,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Suisun Bay,20,Potamocorbula amurensis,988,5,2018,Spring,GRTS,2.25,0.82
Suisun Bay,20,Potamocorbula amurensis,2584,10,2018,Fall,GRTS,5.95,1.99
SouthCentral,21,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,21,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,21,Corbicula fluminea,304,5,2018,Spring,GRTS,0.06,NA
SouthCentral,21,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
SouthCentral,22,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,22,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,22,Corbicula fluminea,1387,5,2018,Spring,GRTS,33.17,2.61
SouthCentral,22,Corbicula fluminea,475,10,2018,Fall,GRTS,6.6,0.65
SouthCentral,23,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
SouthCentral,23,Corbicula fluminea,608,10,2018,Fall,GRTS,72.25,4.97
SouthCentral,23,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,23,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,24,Corbicula fluminea,171,5,2018,Spring,GRTS,6.27,0.44
Confluence,24,Corbicula fluminea,494,10,2018,Fall,GRTS,1.59,0.14
Confluence,24,Potamocorbula amurensis,19,5,2018,Spring,GRTS,0,NA
Confluence,24,Potamocorbula amurensis,874,10,2018,Fall,GRTS,0.02,NA
SouthCentral,25,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,25,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,25,Corbicula fluminea,114,5,2018,Spring,GRTS,0.43,0.04
SouthCentral,25,Corbicula fluminea,209,10,2018,Fall,GRTS,0.14,0.01
SouthCentral,26,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,26,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,26,Corbicula fluminea,1501,5,2018,Spring,GRTS,13.92,1.04
SouthCentral,26,Corbicula fluminea,7581,10,2018,Fall,GRTS,14.91,1.39
Suisun Marsh,27,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
Suisun Marsh,27,Corbicula fluminea,19,10,2018,Fall,GRTS,0.32,0.03
Suisun Marsh,27,Potamocorbula amurensis,1995,5,2018,Spring,GRTS,4.11,1.45
Suisun Marsh,27,Potamocorbula amurensis,1672,10,2018,Fall,GRTS,4.85,1.73
Confluence,28,Corbicula fluminea,418,5,2018,Spring,GRTS,0.96,0.07
Confluence,28,Corbicula fluminea,228,10,2018,Fall,GRTS,1.05,0.09
Confluence,28,Potamocorbula amurensis,19,5,2018,Spring,GRTS,0.22,0.09
Confluence,28,Potamocorbula amurensis,456,10,2018,Fall,GRTS,0.28,0.11
Confluence,29,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
Confluence,29,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,29,Corbicula fluminea,513,5,2018,Spring,GRTS,7.41,0.54
Confluence,29,Corbicula fluminea,114,10,2018,Fall,GRTS,1.56,0.16
SouthCentral,30,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,30,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,30,Corbicula fluminea,1102,5,2018,Spring,GRTS,15.44,1.15
SouthCentral,30,Corbicula fluminea,1577,10,2018,Fall,GRTS,0.05,NA
Suisun Bay,31,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
Suisun Bay,31,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Suisun Bay,31,Potamocorbula amurensis,3819,5,2018,Spring,GRTS,6.37,2.14
Suisun Bay,31,Potamocorbula amurensis,7448,10,2018,Fall,GRTS,12.71,3.94
SouthCentral,33,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,33,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,33,Corbicula fluminea,437,5,2018,Spring,GRTS,0.96,0.08
SouthCentral,33,Corbicula fluminea,1634,10,2018,Fall,GRTS,2.07,0.16
SouthCentral,34,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,34,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,34,Corbicula fluminea,950,5,2018,Spring,GRTS,0.02,NA
SouthCentral,34,Corbicula fluminea,209,10,2018,Fall,GRTS,2.47,0.24
North,35,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
North,35,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
North,35,Corbicula fluminea,5187,5,2018,Spring,GRTS,34.92,2.15
North,35,Corbicula fluminea,1919,10,2018,Fall,GRTS,12.29,0.87
Suisun Bay,36,Corbicula fluminea,19,5,2018,Spring,GRTS,0.14,0.01
Suisun Bay,36,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
Suisun Bay,36,Potamocorbula amurensis,2413,5,2018,Spring,GRTS,6.25,2.11
Suisun Bay,36,Potamocorbula amurensis,4009,10,2018,Fall,GRTS,13.38,4.2
SouthCentral,37,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
SouthCentral,37,Corbicula fluminea,0,10,2018,Fall,GRTS,0,0
SouthCentral,37,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,37,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,38,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,38,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
SouthCentral,38,Corbicula fluminea,342,5,2018,Spring,GRTS,0.25,0.02
SouthCentral,38,Corbicula fluminea,190,10,2018,Fall,GRTS,0.18,0.02
SouthCentral,39,Corbicula fluminea,0,5,2018,Spring,GRTS,0,0
SouthCentral,39,Corbicula fluminea,4256,10,2018,Fall,GRTS,14.53,1.16
SouthCentral,39,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
SouthCentral,39,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,40,Potamocorbula amurensis,0,5,2018,Spring,GRTS,0,0
Confluence,40,Potamocorbula amurensis,0,10,2018,Fall,GRTS,0,0
Confluence,40,Corbicula fluminea,361,5,2018,Spring,GRTS,12.08,0.87
Confluence,40,Corbicula fluminea,152,10,2018,Fall,GRTS,2.29,0.22
